"org_uuid","Predicted Funding","Total Funding Received","Number of Founders","Number of organisations founded previously by current Founders","Funding received from organisations founded previously by current Founders","Number of executive jobs held by Founders previously","Funding received from previously held jobs by current Founders","Number of Funding Rounds from previously held jobs by current Founders","Number of Bachelors","University Rankings from Founders' degrees","Number of previous funding rounds","Age at Funding - Series Unknown","Funding Raised (USD) - Series Unknown","Age at Funding - Seed","Funding Raised (USD) - Seed","Number of Investors - Seed","Age at Funding - Series A","Funding Raised (USD) - Series A","Number of Investors - Series A","Funding Raised (USD) - Debt Financing","Age at Funding - Series B","Funding Raised (USD) - Series B","Average organization age at events","Organization Age","name"
"1671081e-5920-439a-90f1-037d7aa26e69",849012.5075,820000.0,2,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,19.5,1446531.069651459,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,29.306556602804985,"Vested"
"1671f05c-8187-6bfd-6007-04d72a006c06",9897295.254166666,9732947.0,1,1.0,0.0,3.0,148751752.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,144.26579601223844,"Radio Physics Solutions"
"167331bb-4b08-5bad-76a1-5511c6c4f238",283126.8358333333,33000.0,2,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,33000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,57.66032156717797,"Dosh App Support"
"16759542-d1f5-423f-8d9a-84d522d3fefe",283126.8358333333,19117.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,43.30273722253024,"Curaite"
"16807f9f-e346-800c-974e-d989e77d7b20",283126.8358333333,224553.0,2,0.0,0.0,2.0,942623153.0,10.0,2.0,1.0,3.0,0.0,0.0,9.0,224553.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,26.77673052834761,"Vumonic Datalabs"
"16816713-733e-487d-bf47-e5c1c03f209b",4807636.2091666665,5000000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,48.26382471919342,"Lynked.World"
"168e6ec0-e14e-596a-00fd-1cca8fabc0e2",25166272.389166664,25000000.0,3,0.3333333333333333,0.0,5.0,2673333.333333333,0.6666666666666667,2.0,2.0,1.0,96.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,228.2757346146738,"ACTIV Financial Systems"
"168f1233-400e-2d23-a574-cc3210475085",142228430.42416668,142200000.0,3,0.0,0.0,4.0,47400000.0,1.6666666666666683,1.0,1.0,5.0,25.0,60000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,40000000.0,79.14741575802378,84.27277767510627,"Digital Asset"
"1695dc5f-3e59-44b0-a280-9a3f93a1b64e",8766259.910833333,8500000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,59.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,96.26481036571592,"Zeteo Tech"
"16984ddf-8d69-d73c-f164-6ae11d7d155c",1980047.850833333,61544.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1326531.069651459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.985810796936281,48.26382471919342,"Exponenta"
"16a0d519-0293-4483-a540-2eb3456ee59e",117911170.5425,118000000.0,2,1.0,129790585.5,4.0,134340585.5,7.0,1.0,1.0,1.0,0.0,0.0,10.0,118000000.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,12.287726647364426,"SellerX"
"16a433e7-b634-4086-8cbd-60c74cb90969",283126.8358333333,50000.0,1,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,44.78120700630404,"VisionX"
"16a48112-bc1d-2dff-e9b7-90d4eb9ba453",4807636.2091666665,4708727.0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,62.0,4198727.0,0.0,0.0,0.0,0.0,0.0,0.0,290000.0,0.0,0.0,50.6361176044577,156.29068358693198,"en-Gauge"
"16a533cb-8d6c-eaca-ebc3-9469ee40f22f",4242118.5375,4195585.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,179.0,195585.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,216.28370192406413,"Tidal Commerce"
"16a76aa9-6c91-9e11-ed82-ce85981f163d",8200742.239166666,2299565.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,70.0,2299565.0,3.0029130253849354,0.0,0.0,0.0,50.6361176044577,144.26579601223844,"Flashback Technologies"
"16a856d1-b2cb-3c3a-3551-c6841eae5143",1980047.850833333,2150000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,100.50309041253414,"Et3arraf"
"16ab08cb-4b47-46d0-a1af-055807b72158",37042143.494166665,37199998.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,3000000.0,1.0,13.5,23979620.173465185,1.0,0.0,0.0,0.0,50.6361176044577,48.26382471919342,"Percipient.ai"
"16acd9e6-1a8e-5197-f2eb-6b6ae0b8c3bf",1414530.1791666667,1500000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1500000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,72.28074498449661,"SimplyCredit"
"16b01179-e7d5-44ae-725a-8562d223392a",1414530.1791666667,1610510.0,2,0.0,0.0,4.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,19.8,4591358.208954378,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,66.1368816608144,"LenDenClub"
"16b9b986-5fff-4253-8ca5-27b5f9fd2578",849012.5075,761469.0,3,0.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,1410531.069651459,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,42.317090700014376,"Investsure"
"16baa5c5-b88a-19f7-428e-653ee719a9c0",3676600.8658333328,7265500.0,5,0.6,5000.0,9.0,14840000.0,1.8000000000000007,2.0,1.0,8.0,15.0,15588579.085134253,32.2,8592031.069651458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.7683936015113,84.27277767510627,"RSK Labs"
"16baab6d-91ca-da88-b305-43e7c5b68f3b",8766259.910833333,8534457.0,3,0.3333333333333333,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,856815.0,3.0,29.0,2677642.0,5.0,0.0,0.0,0.0,17.150249491776012,50.82650567773465,"GUURU"
"16bef0b5-e8df-a907-7e42-c8db9e2ffd8b",849012.5075,600000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,73.85777942052198,"LawRevu, Inc."
"16bf3640-6ec9-959a-892b-95008b99dbf8",76628380.51083332,76755000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,29.0,6000000.0,21.0,1326531.069651459,2.0,55.0,29000000.0,9.0,4255000.0,0.0,0.0,76.9527095012218,108.28969794040944,"Virtru"
"16c33c91-cc3f-4d44-9bb9-7098f5d1064b",1980047.850833333,1942413.0,3,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,33.0,1326531.069651459,2.4241519674355496,0.0,0.0,0.0,40688.0,0.0,0.0,50.6361176044577,43.40130187478181,"FOHAT"
"16c37ed6-a2c7-4e7c-aaa4-6e5065b9e53e",283126.8358333333,324025.0,2,0.0,0.0,4.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,35.31900039015175,"Millimetric.ai"
"16c38a41-e42c-e440-f372-d5f382be7662",849012.5075,670000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.096654962114211,48.26382471919342,"Emoshape Inc."
"16c5ad25-512e-097b-c530-544ea7116513",283126.8358333333,120000.0,4,0.25,18750.0,3.0,6131250.0,1.75,2.0,1.0,2.0,0.0,0.0,4.0,20000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.411507423150375,92.32222427565247,"Panopticon Laboratories"
"16c87d40-f8b3-25f1-1577-a5a63ea56e0f",283126.8358333333,7500.0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,9.0,7500.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,72.28074498449661,"CircleBi"
"16c891ec-648b-4407-a376-31e712eb5be2",1414530.1791666667,1150000.0,3,0.3333333333333333,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,1150000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,18.43158997104664,"SeMI Technologies"
"16ccb9c7-9dce-5777-ea19-86131b653f7f",16683507.314166663,16650000.0,4,0.75,15950000.0,7.0,122315914.5,6.5,1.0,0.0,2.0,0.0,0.0,15.0,1326531.069651459,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,84.27277767510627,"Astro Digital"
"16d29576-2bfc-2fa1-5254-16599137d30a",283126.8358333333,250000.0,2,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,32.0,250000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,96.26481036571592,"Prelook"
"16d2c013-938e-eaa7-a91d-8647b0772def",283126.8358333333,40000.0,1,0.0,0.0,2.0,40000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,40000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,114.33499661184008,"TriviaPad"
"16d60c10-13b8-4f59-9129-c7575b48b5ef",6504189.224166666,6699590.0,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,63.0,1131529.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,84.27277767510627,"HappySignals"
"16d948d9-761f-f980-1465-f32e79c7166e",283126.8358333333,12000.0,3,0.3333333333333333,0.0,4.0,1616666.666666667,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,144.26579601223844,"HaveMyShift"
"16da0612-cbc1-4006-6e07-86710a8e14e0",2545565.5225,2808610.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,51.5,3126531.06965146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,72.28074498449661,"Unruly Studios"
"16df3bd3-fac2-2ddf-80d1-1c3e4c929930",283126.8358333333,200000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,200000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,60.28871229388694,"Helplama"
"16dfaba1-5c51-089c-8a71-0a9d74ad90d5",3111083.194166667,3000000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,7794289.542567125,0.0,0.0,0.0,14.0,9279620.173465185,1.0,0.0,0.0,0.0,50.6361176044577,60.28871229388694,"eCreditpal"
"16e1dfb3-0bd6-6aa9-d9cb-790e3f8de745",1558850197.9491663,1559105787.0,2,0.0,0.0,5.0,61900000.0,3.0,2.0,2.0,10.0,35.0,5500000.0,12.0,3500000.0,2.4241519674355496,22.0,8650000.0,8.0,675000000.0,46.0,36455787.0,57.92973161666564,110.29384586952509,"CommonBond"
"16e48dcb-7379-9195-970b-fee9c204e7db",3111083.194166667,2951802.0,4,0.0,0.0,6.0,3249279.75,2.0,0.0,0.0,7.0,0.0,0.0,5.0,1326531.069651459,1.0,0.0,0.0,0.0,549544.0,0.0,0.0,46.062547485574655,83.25427626850654,"Cringle"
"16e559ca-99e5-6786-77b9-e9b237097f79",9331777.5825,9594991.0,2,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,12.0,2094991.0,2.0,1326531.069651459,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,59.270210887287206,"MarketDial"
"16e5e25b-ffa9-07e4-89f7-13b63cae5a82",283126.8358333333,250000.0,1,0.0,0.0,1.0,1304375782.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,98.99176574467648,"Saviant Consulting"
"16e5fb7d-45e2-43f4-bbc4-c89a8e64b760",13290401.284166666,13118140.0,2,0.0,0.0,3.0,76935747.5,1.5,0.0,1.0,2.0,0.0,0.0,7.0,7018140.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,37.290293435183465,"TerraClear"
